filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
tests/0_4/single-function/low-level-call/to-sender/guard/block-number/Block_safe1.sol,Block_safe1.sol,ccc,solidity,2024/08/23,20250903_1429,1756913707.1546462,32.94040656089783,0,"{A_deterministic_or_predictable_value_may_be_used_as_bad_random_number,Reentrancy_Vulnerability}",{},{},{}
tests/0_4/single-function/low-level-call/to-sender/guard/block-number/Block_safe2.sol,Block_safe2.sol,ccc,solidity,2024/08/23,20250903_1429,1756916250.2429729,35.07624053955078,0,{A_deterministic_or_predictable_value_may_be_used_as_bad_random_number},{},{},{}
tests/0_4/always-safe/constructor/CallCons_safe1.sol,CallCons_safe1.sol,ccc,solidity,2024/08/23,20250903_1429,1756911866.8384204,33.75508689880371,0,{},{},{},{}
tests/0_4/always-safe/emit/CallEmit_safe1.sol,CallEmit_safe1.sol,ccc,solidity,2024/08/23,20250903_1429,1756910281.7026327,40.13704013824463,0,{},{},{},{}
tests/0_4/single-function/low-level-call/to-sender/folded/CallFolded_ree1.sol,CallFolded_ree1.sol,ccc,solidity,2024/08/23,20250903_1429,1756911382.441512,44.61207985877991,0,{Reentrancy_Vulnerability},{},{},{}
tests/0_4/single-function/low-level-call/to-sender/folded/CallFolded_ree2.sol,CallFolded_ree2.sol,ccc,solidity,2024/08/23,20250903_1429,1756910259.316374,40.00249123573303,0,"{A_miner_can_use_others_input_to_gain_a_benefit_himself,Reentrancy_Vulnerability}",{},{},{}
tests/0_4/single-function/low-level-call/to-sender/folded/CallFolded_ree3.sol,CallFolded_ree3.sol,ccc,solidity,2024/08/23,20250903_1429,1756916761.6681232,34.511903285980225,0,{A_miner_can_use_others_input_to_gain_a_benefit_himself},{},{},{}
tests/0_4/single-function/low-level-call/to-sender/folded/CallFolded_safe1.sol,CallFolded_safe1.sol,ccc,solidity,2024/08/23,20250903_1429,1756913328.1591399,32.393634557724,0,{},{},{},{}
tests/0_4/single-function/low-level-call/to-sender/folded/CallFolded_safe2.sol,CallFolded_safe2.sol,ccc,solidity,2024/08/23,20250903_1429,1756912186.3423555,30.966633081436157,0,{A_miner_can_use_others_input_to_gain_a_benefit_himself},{},{},{}
tests/0_4/single-function/low-level-call/to-sender/folded/CallFolded_safe3.sol,CallFolded_safe3.sol,ccc,solidity,2024/08/23,20250903_1429,1756913158.9298556,33.85962224006653,0,{A_miner_can_use_others_input_to_gain_a_benefit_himself},{},{},{}
tests/0_4/single-function/low-level-call/to-sender/gas/CallGas_ree1.sol,CallGas_ree1.sol,ccc,solidity,2024/08/23,20250903_1429,1756916584.9502707,40.097219705581665,0,{Reentrancy_Vulnerability},{},{},{}
tests/0_4/single-function/low-level-call/to-sender/gas/CallGas_safe1.sol,CallGas_safe1.sol,ccc,solidity,2024/08/23,20250903_1429,1756914967.5980172,31.884934663772583,0,{},{},{},{}
tests/0_4/single-function/low-level-call/to-sender/gas/CallGas_safe2.sol,CallGas_safe2.sol,ccc,solidity,2024/08/23,20250903_1429,1756915394.0378282,31.45827603340149,0,{Reentrancy_Vulnerability},{},{},{}
tests/0_4/single-function/low-level-call/to-sender/Call_ree1.sol,Call_ree1.sol,ccc,solidity,2024/08/23,20250903_1429,1756909782.498125,58.26513648033142,0,{Reentrancy_Vulnerability},{},{},{}
tests/0_4/single-function/low-level-call/to-sender/Call_safe1.sol,Call_safe1.sol,ccc,solidity,2024/08/23,20250903_1429,1756911600.5913162,43.5379638671875,0,{},{},{},{}
tests/0_4/always-safe/constructor/CastCons_safe1.sol,CastCons_safe1.sol,ccc,solidity,2024/08/23,20250903_1429,1756912429.0195568,37.92263913154602,0,{},{},{},{}
tests/0_4/always-safe/constructor/CastCons_safe2.sol,CastCons_safe2.sol,ccc,solidity,2024/08/23,20250903_1429,1756909782.4984674,57.828742265701294,0,"{Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function}",{},{},{}
tests/0_4/always-safe/emit/CastEmit_safe1.sol,CastEmit_safe1.sol,ccc,solidity,2024/08/23,20250903_1429,1756910684.9202387,40.66039252281189,0,{},{},{},{}
tests/0_4/single-function/method-invocation/cast/folded/CastFolded_ree1.sol,CastFolded_ree1.sol,ccc,solidity,2024/08/23,20250903_1429,1756911481.333055,40.560211420059204,0,{Reentrancy_Vulnerability},{},{},{}
tests/0_4/single-function/method-invocation/cast/folded/CastFolded_ree2.sol,CastFolded_ree2.sol,ccc,solidity,2024/08/23,20250903_1429,1756912379.0452971,42.71572709083557,0,{Reentrancy_Vulnerability},{},{},{}
tests/0_4/single-function/method-invocation/cast/folded/CastFolded_ree3.sol,CastFolded_ree3.sol,ccc,solidity,2024/08/23,20250903_1429,1756915010.0686297,32.26120066642761,0,"{A_miner_can_use_others_input_to_gain_a_benefit_himself,Reentrancy_Vulnerability}",{},{},{}
tests/0_4/single-function/method-invocation/cast/folded/CastFolded_safe1.sol,CastFolded_safe1.sol,ccc,solidity,2024/08/23,20250903_1429,1756913758.366675,39.097646713256836,0,{},{},{},{}
tests/0_4/single-function/method-invocation/cast/folded/CastFolded_safe2.sol,CastFolded_safe2.sol,ccc,solidity,2024/08/23,20250903_1429,1756916590.8375816,37.102843284606934,0,{A_miner_can_use_others_input_to_gain_a_benefit_himself},{},{},{}
