filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
always-safe_constructor_CallCons_safe1_sol_C.hex,0_5_always-safe_constructor_CallCons_safe1_sol_C.hex,conkas,runtime,2025/08/07,20250903_1053,1756897020.9598732,2.2397477626800537,0,{},{},{},"{exception (ValueError: invalid literal for int() with base 16: ''),exception (z3.z3types.Z3Exception: b'Overflow encountered when expanding vector')}"
always-safe_constructor_CastCons_safe1_sol_C.hex,0_5_always-safe_constructor_CastCons_safe1_sol_C.hex,conkas,runtime,2025/08/07,20250903_1053,1756897460.3354914,3.277055501937866,0,{},{},{},"{exception (ValueError: invalid literal for int() with base 16: ''),exception (z3.z3types.Z3Exception: b'Overflow encountered when expanding vector')}"
always-safe_constructor_CastCons_safe1_sol_I.hex,0_5_always-safe_constructor_CastCons_safe1_sol_I.hex,conkas,runtime,2025/08/07,20250903_1053,1756897220.9746335,4.508151531219482,0,{},{},{},{}
always-safe_constructor_CastCons_safe2_sol_C.hex,0_5_always-safe_constructor_CastCons_safe2_sol_C.hex,conkas,runtime,2025/08/07,20250903_1053,1756897341.5835326,5.080063104629517,0,{},{},{},"{exception (ValueError: invalid literal for int() with base 16: ''),exception (z3.z3types.Z3Exception: b'Overflow encountered when expanding vector')}"
always-safe_constructor_CastCons_safe2_sol_IERC20.hex,0_5_always-safe_constructor_CastCons_safe2_sol_IERC20.hex,conkas,runtime,2025/08/07,20250903_1053,1756897394.654199,3.433276653289795,0,{},{},{},{}
always-safe_emit_CallEmit_safe1_sol_C.hex,0_5_always-safe_emit_CallEmit_safe1_sol_C.hex,conkas,runtime,2025/08/07,20250903_1053,1756897135.6757982,3.1546452045440674,0,{},{},{},{}
always-safe_emit_CastEmit_safe1_sol_C.hex,0_5_always-safe_emit_CastEmit_safe1_sol_C.hex,conkas,runtime,2025/08/07,20250903_1053,1756897473.1740816,4.98115611076355,0,{},{},{},{}
always-safe_emit_CastEmit_safe1_sol_I.hex,0_5_always-safe_emit_CastEmit_safe1_sol_I.hex,conkas,runtime,2025/08/07,20250903_1053,1756897395.8364751,3.744324207305908,0,{},{},{},{}
always-safe_emit_SendEmit_safe1_sol_C.hex,0_5_always-safe_emit_SendEmit_safe1_sol_C.hex,conkas,runtime,2025/08/07,20250903_1053,1756897217.2520256,3.550732135772705,0,{},{},{},{}
always-safe_emit_TransferEmit_safe1_sol_C.hex,0_5_always-safe_emit_TransferEmit_safe1_sol_C.hex,conkas,runtime,2025/08/07,20250903_1053,1756897286.596978,4.785449743270874,0,{},{},{},{}
